,datetime,lat1,lon1,timestamp,lat2,lon2
117,2021-06-16 20:58:15.995100,35.993183,-86.59648783,1623877095.9951,35.99329625,-86.596698205
118,2021-06-16 20:58:16.028400,35.99318317,-86.59648833,1623877096.0284,35.9932965,-86.59669858
119,2021-06-16 20:58:16.061700,35.9931835,-86.596489,1623877096.0617,35.993297,-86.59669933
120,2021-06-16 20:58:16.095000,35.99318367,-86.5964895,1623877096.095,35.99329733,-86.59669983
121,2021-06-16 20:58:16.128300,35.993183915,-86.596490335,1623877096.1283,35.99329767,-86.59670033
122,2021-06-16 20:58:16.161600,35.993184042500005,-86.59649075249999,1623877096.1616,35.993298,-86.59670067
123,2021-06-16 20:58:16.194900,35.99318417,-86.59649117,1623877096.1949,35.99329833,-86.59670117
124,2021-06-16 20:58:16.228200,35.993184415,-86.59649208,1623877096.2282,35.99329867,-86.59670167
125,2021-06-16 20:58:16.261500,35.9931844575,-86.596492455,1623877096.2615,35.99329883,-86.59670217
126,2021-06-16 20:58:16.294800,35.9931845,-86.59649283,1623877096.2948,35.99329917,-86.59670267
127,2021-06-16 20:58:16.328100,35.99318475,-86.59649375000001,1623877096.3281,35.9932995,-86.596703
128,2021-06-16 20:58:16.361400,35.993184875,-86.59649421,1623877096.3614,35.99329817,-86.59670117
129,2021-06-16 20:58:16.394700,35.993185,-86.59649467,1623877096.3947,35.9932985,-86.59670167
130,2021-06-16 20:58:16.428000,35.993185415,-86.5964955,1623877096.428,35.99329883,-86.596702
131,2021-06-16 20:58:16.461300,35.99318567,-86.59649633,1623877096.4613,35.993299,-86.59670233
132,2021-06-16 20:58:16.494600,35.9931857925,-86.59649679,1623877096.4946,35.99329933,-86.59670267
133,2021-06-16 20:58:16.527900,35.993185915,-86.59649725,1623877096.5279,35.9932995,-86.59670317
134,2021-06-16 20:58:16.561200,35.99318617,-86.59649817,1623877096.5612,35.99329983,-86.5967035
135,2021-06-16 20:58:16.594500,35.993186335000004,-86.596498585,1623877096.5945,35.9933,-86.59670383
136,2021-06-16 20:58:16.627800,35.9931865,-86.596499,1623877096.6278,35.99330033,-86.59670417
137,2021-06-16 20:58:16.661100,35.99318683,-86.59649983,1623877096.6611,35.9933005,-86.59670467
138,2021-06-16 20:58:16.694400,35.9931869575,-86.59650029,1623877096.6944,35.99330083,-86.596705
139,2021-06-16 20:58:16.727700,35.993187085,-86.59650075,1623877096.7277,35.993301,-86.59670533
140,2021-06-16 20:58:16.761000,35.99318733,-86.5965015,1623877096.761,35.99330133,-86.59670567
141,2021-06-16 20:58:16.794300,35.9931875,-86.59650217,1623877096.7943,35.9933015,-86.596706
142,2021-06-16 20:58:16.827600,35.99318767,-86.59650267,1623877096.8276,35.99330183,-86.5967065
143,2021-06-16 20:58:16.860900,35.99318783,-86.59650333,1623877096.8609,35.9933,-86.596704
144,2021-06-16 20:58:16.894200,35.993188,-86.59650383,1623877096.8942,35.99330033,-86.59670417
145,2021-06-16 20:58:16.927500,35.99318817,-86.5965045,1623877096.9275,35.9933005,-86.5967045
146,2021-06-16 20:58:16.960800,35.9931885,-86.596505,1623877096.9608,35.99330067,-86.59670483
147,2021-06-16 20:58:16.994100,35.99318867,-86.59650567,1623877096.9941,35.99330083,-86.596705
148,2021-06-16 20:58:17.027400,35.99318883,-86.59650633,1623877097.0274,35.993301,-86.59670533
149,2021-06-16 20:58:17.060700,35.993189,-86.59650683,1623877097.0607,35.99330117,-86.5967055
150,2021-06-16 20:58:17.094000,35.99318933,-86.5965075,1623877097.094,35.99330133,-86.59670583
151,2021-06-16 20:58:17.127300,35.9931895,-86.596508,1623877097.1273,35.9933015,-86.596706
